1.000000000000000000e+02 1.617476912545708689e+00
5.000000000000000000e+02 1.077941506395542426e+01
1.000000000000000000e+03 1.860244220480728217e+01
2.000000000000000000e+03 2.638456623573175364e+01
3.000000000000000000e+03 2.919050024704674229e+01
