2.000000e+00 2.443692e-07 1.030400e-07 6.674588e-08 5.104098e-06 9.917896e-08 3.989630e-08 2.793785e-08 6.450046e-07 3.923909e-07 2.367764e-07 1.275876e-06 2.479277e-08 2.244279e-08 2.102511e-08
3.000000e+00 2.232006e-07 9.670871e-08 6.236023e-08 4.082869e-06 7.933695e-08 3.491580e-08 2.493361e-08 5.157965e-07 3.139346e-07 1.894322e-07 1.200808e-06 2.333434e-08 2.077524e-08 1.927141e-08
4.000000e+00 2.157398e-07 9.440499e-08 6.077147e-08 3.780331e-06 7.345865e-08 3.325774e-08 2.390740e-08 4.775425e-07 2.907184e-07 1.754170e-07 1.173208e-06 2.279828e-08 2.017607e-08 1.864967e-08
5.000000e+00 2.122077e-07 9.331073e-08 6.001568e-08 3.645283e-06 7.083470e-08 3.248896e-08 2.342748e-08 4.604827e-07 2.803844e-07 1.691740e-07 1.159889e-06 2.253977e-08 1.988977e-08 1.835413e-08
6.000000e+00 2.102552e-07 9.271424e-08 5.960106e-08 3.572367e-06 6.941800e-08 3.206803e-08 2.316400e-08 4.512824e-07 2.748350e-07 1.658164e-07 1.152424e-06 2.239508e-08 1.973031e-08 1.818993e-08
7.000000e+00 2.090675e-07 9.236325e-08 5.935394e-08 3.528266e-06 6.856121e-08 3.181310e-08 2.300457e-08 4.457299e-07 2.715095e-07 1.637994e-07 1.147818e-06 2.230600e-08 1.963247e-08 1.808933e-08
8.000000e+00 2.082978e-07 9.214903e-08 5.919961e-08 3.499475e-06 6.800189e-08 3.164810e-08 2.290177e-08 4.421155e-07 2.693700e-07 1.624964e-07 1.144780e-06 2.224743e-08 1.956832e-08 1.802342e-08
9.000000e+00 2.077770e-07 9.201828e-08 5.910150e-08 3.479608e-06 6.761599e-08 3.153634e-08 2.283267e-08 4.396328e-07 2.679256e-07 1.616114e-07 1.142675e-06 2.220704e-08 1.952422e-08 1.797812e-08
1.000000e+01 2.074147e-07 9.194228e-08 5.903991e-08 3.465309e-06 6.733830e-08 3.145833e-08 2.278502e-08 4.378566e-07 2.669184e-07 1.609887e-07 1.141161e-06 2.217819e-08 1.949282e-08 1.794588e-08
1.100000e+01 2.071586e-07 9.190444e-08 5.900347e-08 3.454671e-06 6.713175e-08 3.140286e-08 2.275176e-08 4.365464e-07 2.662018e-07 1.605399e-07 1.140040e-06 2.215705e-08 1.946990e-08 1.792233e-08
1.200000e+01 2.069770e-07 9.189462e-08 5.898523e-08 3.446541e-06 6.697397e-08 3.136313e-08 2.272863e-08 4.355559e-07 2.656872e-07 1.602115e-07 1.139191e-06 2.214125e-08 1.945287e-08 1.790483e-08
1.300000e+01 2.068496e-07 9.190633e-08 5.898074e-08 3.440189e-06 6.685075e-08 3.133482e-08 2.271288e-08 4.347930e-07 2.653186e-07 1.599696e-07 1.138538e-06 2.212931e-08 1.944008e-08 1.789167e-08
1.400000e+01 2.067627e-07 9.193528e-08 5.898707e-08 3.435134e-06 6.675273e-08 3.131505e-08 2.270270e-08 4.341968e-07 2.650588e-07 1.597919e-07 1.138028e-06 2.212021e-08 1.943043e-08 1.788174e-08
