 0.1000000E+03  0.1976366E+01  0.0000000E+00
 0.3000000E+03  0.8752694E+01  0.0000000E+00
 0.5000000E+03  0.1581049E+02  0.0000000E+00
 0.7000000E+03  0.2272873E+02  0.0000000E+00
 0.9000000E+03  0.2979361E+02  0.0000000E+00
 0.1100000E+04  0.3676120E+02  0.0000000E+00
 0.1300000E+04  0.4364599E+02  0.0000000E+00
 0.1500000E+04  0.5032622E+02  0.0000000E+00
 0.1700000E+04  0.5679553E+02  0.0000000E+00
 0.1900000E+04  0.6303268E+02  0.0000000E+00
 0.2100000E+04  0.6902818E+02  0.0000000E+00
 0.2300000E+04  0.7477726E+02  0.0000000E+00
 0.2500000E+04  0.8027268E+02  0.0000000E+00
 0.2700000E+04  0.8551432E+02  0.0000000E+00
 0.2900000E+04  0.9050424E+02  0.0000000E+00
