 0.1000000E+03  0.9170687E+00  0.0000000E+00
 0.3000000E+03  0.2668581E+01  0.0000000E+00
 0.5000000E+03  0.3496241E+01  0.0000000E+00
 0.7000000E+03  0.4023332E+01  0.0000000E+00
 0.9000000E+03  0.4394397E+01  0.0000000E+00
 0.1100000E+04  0.4669721E+01  0.0000000E+00
 0.1300000E+04  0.4873808E+01  0.0000000E+00
 0.1500000E+04  0.5025111E+01  0.0000000E+00
 0.1700000E+04  0.5138430E+01  0.0000000E+00
 0.1900000E+04  0.5226996E+01  0.0000000E+00
 0.2100000E+04  0.5298997E+01  0.0000000E+00
 0.2300000E+04  0.5358063E+01  0.0000000E+00
 0.2500000E+04  0.5405175E+01  0.0000000E+00
 0.2700000E+04  0.5440910E+01  0.0000000E+00
 0.2900000E+04  0.5466481E+01  0.0000000E+00
