 0.1000000E+03  0.2544654E+01  0.0000000E+00
 0.3000000E+03  0.1275169E+02  0.0000000E+00
 0.5000000E+03  0.2465992E+02  0.0000000E+00
 0.7000000E+03  0.3645764E+02  0.0000000E+00
 0.9000000E+03  0.4832365E+02  0.0000000E+00
 0.1100000E+04  0.5982878E+02  0.0000000E+00
 0.1300000E+04  0.7104432E+02  0.0000000E+00
 0.1500000E+04  0.8183504E+02  0.0000000E+00
 0.1700000E+04  0.9221937E+02  0.0000000E+00
 0.1900000E+04  0.1021864E+03  0.0000000E+00
 0.2100000E+04  0.1117340E+03  0.0000000E+00
 0.2300000E+04  0.1208677E+03  0.0000000E+00
 0.2500000E+04  0.1295883E+03  0.0000000E+00
 0.2700000E+04  0.1379032E+03  0.0000000E+00
 0.2900000E+04  0.1458210E+03  0.0000000E+00
