 0.1000000E+03  0.1972867E+01  0.0000000E+00
 0.3000000E+03  0.7500610E+01  0.0000000E+00
 0.5000000E+03  0.1421636E+02  0.0000000E+00
 0.7000000E+03  0.2261464E+02  0.0000000E+00
 0.9000000E+03  0.3233308E+02  0.0000000E+00
 0.1100000E+04  0.4305847E+02  0.0000000E+00
 0.1300000E+04  0.5404303E+02  0.0000000E+00
 0.1500000E+04  0.6473508E+02  0.0000000E+00
 0.1700000E+04  0.7481860E+02  0.0000000E+00
 0.1900000E+04  0.8420512E+02  0.0000000E+00
 0.2100000E+04  0.9286831E+02  0.0000000E+00
 0.2300000E+04  0.1008377E+03  0.0000000E+00
 0.2500000E+04  0.1081383E+03  0.0000000E+00
 0.2700000E+04  0.1147453E+03  0.0000000E+00
 0.2900000E+04  0.1206388E+03  0.0000000E+00
