 0.1000000E+03  0.4465146E+01  0.0000000E+00
 0.3000000E+03  0.2079803E+02  0.0000000E+00
 0.5000000E+03  0.4342280E+02  0.0000000E+00
 0.7000000E+03  0.7274758E+02  0.0000000E+00
 0.9000000E+03  0.1079022E+03  0.0000000E+00
 0.1100000E+04  0.1470538E+03  0.0000000E+00
 0.1300000E+04  0.1882758E+03  0.0000000E+00
 0.1500000E+04  0.2299570E+03  0.0000000E+00
 0.1700000E+04  0.2711225E+03  0.0000000E+00
 0.1900000E+04  0.3112977E+03  0.0000000E+00
 0.2100000E+04  0.3502160E+03  0.0000000E+00
 0.2300000E+04  0.3877680E+03  0.0000000E+00
 0.2500000E+04  0.4238776E+03  0.0000000E+00
 0.2700000E+04  0.4584063E+03  0.0000000E+00
 0.2900000E+04  0.4912364E+03  0.0000000E+00
