 0.1000000E+03  0.1643600E+01  0.0000000E+00
 0.3000000E+03  0.5341826E+01  0.0000000E+00
 0.5000000E+03  0.8193780E+01  0.0000000E+00
 0.7000000E+03  0.1042799E+02  0.0000000E+00
 0.9000000E+03  0.1208901E+02  0.0000000E+00
 0.1100000E+04  0.1327895E+02  0.0000000E+00
 0.1300000E+04  0.1412326E+02  0.0000000E+00
 0.1500000E+04  0.1471603E+02  0.0000000E+00
 0.1700000E+04  0.1513595E+02  0.0000000E+00
 0.1900000E+04  0.1543859E+02  0.0000000E+00
 0.2100000E+04  0.1566082E+02  0.0000000E+00
 0.2300000E+04  0.1582733E+02  0.0000000E+00
 0.2500000E+04  0.1595349E+02  0.0000000E+00
 0.2700000E+04  0.1604951E+02  0.0000000E+00
 0.2900000E+04  0.1612269E+02  0.0000000E+00
