 0.1000000E-03  0.5114651E+03  0.7200819E+01
 0.1010050E-03  0.5164474E+03  0.7270965E+01
 0.1020201E-03  0.5214783E+03  0.7341794E+01
 0.1030455E-03  0.5265581E+03  0.7413311E+01
 0.1040811E-03  0.5316873E+03  0.7485524E+01
 0.1051271E-03  0.5368665E+03  0.7558440E+01
 0.1061837E-03  0.5420959E+03  0.7632065E+01
 0.1072508E-03  0.5473763E+03  0.7706406E+01
 0.1083287E-03  0.5527081E+03  0.7781471E+01
 0.1094174E-03  0.5580916E+03  0.7857265E+01
 0.1105171E-03  0.5635276E+03  0.7933797E+01
 0.1116278E-03  0.5690164E+03  0.8011073E+01
 0.1127497E-03  0.5745586E+03  0.8089101E+01
 0.1138828E-03  0.5801547E+03  0.8167887E+01
 0.1150274E-03  0.5858052E+03  0.8247439E+01
 0.1161834E-03  0.5915106E+03  0.8327765E+01
 0.1173511E-03  0.5972715E+03  0.8408872E+01
 0.1185305E-03  0.6030885E+03  0.8490768E+01
 0.1197217E-03  0.6089620E+03  0.8573459E+01
 0.1209250E-03  0.6148926E+03  0.8656955E+01
 0.1221403E-03  0.6208809E+03  0.8741263E+01
 0.1233678E-03  0.6269274E+03  0.8826391E+01
 0.1246077E-03  0.6330327E+03  0.8912346E+01
 0.1258600E-03  0.6391973E+03  0.8999136E+01
 0.1271249E-03  0.6454218E+03  0.9086770E+01
 0.1284025E-03  0.6517067E+03  0.9175255E+01
 0.1296930E-03  0.6580528E+03  0.9264600E+01
 0.1309964E-03  0.6644605E+03  0.9354813E+01
 0.1323130E-03  0.6709306E+03  0.9445904E+01
 0.1336427E-03  0.6774635E+03  0.9537879E+01
 0.1349859E-03  0.6840599E+03  0.9630748E+01
 0.1363425E-03  0.6907203E+03  0.9724519E+01
 0.1377128E-03  0.6974454E+03  0.9819200E+01
 0.1390968E-03  0.7042358E+03  0.9914801E+01
 0.1404948E-03  0.7110922E+03  0.1001133E+02
 0.1419067E-03  0.7180153E+03  0.1010880E+02
 0.1433329E-03  0.7250056E+03  0.1020721E+02
 0.1447735E-03  0.7320637E+03  0.1030659E+02
 0.1462285E-03  0.7391904E+03  0.1040692E+02
 0.1476981E-03  0.7463864E+03  0.1050823E+02
 0.1491825E-03  0.7536521E+03  0.1061052E+02
 0.1506818E-03  0.7609884E+03  0.1071381E+02
 0.1521962E-03  0.7683959E+03  0.1081810E+02
 0.1537257E-03  0.7758753E+03  0.1092340E+02
 0.1552707E-03  0.7834274E+03  0.1102972E+02
 0.1568312E-03  0.7910527E+03  0.1113708E+02
 0.1584074E-03  0.7987521E+03  0.1124548E+02
 0.1599994E-03  0.8065261E+03  0.1135493E+02
 0.1616074E-03  0.8143757E+03  0.1146544E+02
 0.1632316E-03  0.8223013E+03  0.1157702E+02
 0.1648721E-03  0.8303038E+03  0.1168969E+02
 0.1665291E-03  0.8383840E+03  0.1180345E+02
 0.1682028E-03  0.8465425E+03  0.1191831E+02
 0.1698932E-03  0.8547801E+03  0.1203429E+02
 0.1716007E-03  0.8630976E+03  0.1215139E+02
 0.1733253E-03  0.8714957E+03  0.1226962E+02
 0.1750672E-03  0.8799753E+03  0.1238900E+02
 0.1768267E-03  0.8885370E+03  0.1250954E+02
 0.1786038E-03  0.8971818E+03  0.1263125E+02
 0.1803988E-03  0.9059104E+03  0.1275414E+02
 0.1822119E-03  0.9147236E+03  0.1287822E+02
 0.1840431E-03  0.9236221E+03  0.1300350E+02
 0.1858928E-03  0.9326069E+03  0.1312999E+02
 0.1877610E-03  0.9416788E+03  0.1325772E+02
 0.1896481E-03  0.9508386E+03  0.1338667E+02
 0.1915541E-03  0.9600871E+03  0.1351688E+02
 0.1934792E-03  0.9694251E+03  0.1364835E+02
 0.1954237E-03  0.9788535E+03  0.1378109E+02
 0.1973878E-03  0.9883732E+03  0.1391512E+02
 0.1993715E-03  0.9979850E+03  0.1405044E+02
 0.2013753E-03  0.1007690E+04  0.1418707E+02
 0.2033991E-03  0.1017489E+04  0.1432503E+02
 0.2054433E-03  0.1027382E+04  0.1446432E+02
 0.2075081E-03  0.1037372E+04  0.1460496E+02
 0.2095935E-03  0.1047458E+04  0.1474696E+02
 0.2117000E-03  0.1057641E+04  0.1489033E+02
 0.2138276E-03  0.1067923E+04  0.1503509E+02
 0.2159766E-03  0.1078305E+04  0.1518125E+02
 0.2181472E-03  0.1088786E+04  0.1532882E+02
 0.2203396E-03  0.1099370E+04  0.1547782E+02
 0.2225541E-03  0.1110055E+04  0.1562825E+02
 0.2247908E-03  0.1120844E+04  0.1578015E+02
 0.2270500E-03  0.1131737E+04  0.1593351E+02
 0.2293319E-03  0.1142735E+04  0.1608835E+02
 0.2316367E-03  0.1153840E+04  0.1624469E+02
 0.2339647E-03  0.1165051E+04  0.1640253E+02
 0.2363161E-03  0.1176371E+04  0.1656190E+02
 0.2386911E-03  0.1187800E+04  0.1672281E+02
 0.2410900E-03  0.1199340E+04  0.1688527E+02
 0.2435130E-03  0.1210991E+04  0.1704931E+02
 0.2459603E-03  0.1222754E+04  0.1721492E+02
 0.2484322E-03  0.1234631E+04  0.1738213E+02
 0.2509290E-03  0.1246622E+04  0.1755095E+02
 0.2534509E-03  0.1258729E+04  0.1772140E+02
 0.2559981E-03  0.1270952E+04  0.1789349E+02
 0.2585709E-03  0.1283294E+04  0.1806725E+02
 0.2611697E-03  0.1295754E+04  0.1824267E+02
 0.2637944E-03  0.1308334E+04  0.1841979E+02
 0.2664456E-03  0.1321036E+04  0.1859861E+02
 0.2691234E-03  0.1333860E+04  0.1877916E+02
 0.2718282E-03  0.1346807E+04  0.1896144E+02
 0.2745601E-03  0.1359879E+04  0.1914548E+02
 0.2773195E-03  0.1373077E+04  0.1933129E+02
 0.2801066E-03  0.1386401E+04  0.1951888E+02
 0.2829217E-03  0.1399854E+04  0.1970828E+02
 0.2857651E-03  0.1413437E+04  0.1989950E+02
 0.2886371E-03  0.1427149E+04  0.2009256E+02
 0.2915379E-03  0.1440994E+04  0.2028748E+02
 0.2944679E-03  0.1454971E+04  0.2048426E+02
 0.2974274E-03  0.1469083E+04  0.2068294E+02
 0.3004166E-03  0.1483331E+04  0.2088353E+02
 0.3034358E-03  0.1497715E+04  0.2108604E+02
 0.3064854E-03  0.1512237E+04  0.2129050E+02
 0.3095656E-03  0.1526899E+04  0.2149691E+02
 0.3126768E-03  0.1541701E+04  0.2170531E+02
 0.3158193E-03  0.1556645E+04  0.2191571E+02
 0.3189933E-03  0.1571733E+04  0.2212812E+02
 0.3221993E-03  0.1586965E+04  0.2234257E+02
 0.3254374E-03  0.1602342E+04  0.2255907E+02
 0.3287081E-03  0.1617867E+04  0.2277765E+02
 0.3320117E-03  0.1633541E+04  0.2299831E+02
 0.3353484E-03  0.1649365E+04  0.2322110E+02
 0.3387188E-03  0.1665340E+04  0.2344601E+02
 0.3421229E-03  0.1681469E+04  0.2367308E+02
 0.3455614E-03  0.1697751E+04  0.2390232E+02
 0.3490343E-03  0.1714189E+04  0.2413374E+02
 0.3525421E-03  0.1730784E+04  0.2436738E+02
 0.3560852E-03  0.1747538E+04  0.2460325E+02
 0.3596639E-03  0.1764451E+04  0.2484137E+02
 0.3632786E-03  0.1781526E+04  0.2508177E+02
 0.3669296E-03  0.1798764E+04  0.2532445E+02
 0.3706173E-03  0.1816166E+04  0.2556945E+02
 0.3743421E-03  0.1833734E+04  0.2581679E+02
 0.3781043E-03  0.1851470E+04  0.2606649E+02
 0.3819043E-03  0.1869374E+04  0.2631856E+02
 0.3857425E-03  0.1887449E+04  0.2657304E+02
 0.3896193E-03  0.1905696E+04  0.2682993E+02
 0.3935351E-03  0.1924117E+04  0.2708927E+02
 0.3974902E-03  0.1942713E+04  0.2735108E+02
 0.4014850E-03  0.1961485E+04  0.2761537E+02
 0.4055200E-03  0.1980436E+04  0.2788218E+02
 0.4095955E-03  0.1999567E+04  0.2815152E+02
 0.4137120E-03  0.2018879E+04  0.2842342E+02
 0.4178699E-03  0.2038375E+04  0.2869789E+02
 0.4220695E-03  0.2058055E+04  0.2897497E+02
 0.4263114E-03  0.2077923E+04  0.2925468E+02
 0.4305959E-03  0.2097978E+04  0.2953703E+02
 0.4349235E-03  0.2118223E+04  0.2982206E+02
 0.4392946E-03  0.2138660E+04  0.3010979E+02
 0.4437095E-03  0.2159291E+04  0.3040024E+02
 0.4481689E-03  0.2180116E+04  0.3069344E+02
 0.4526730E-03  0.2201138E+04  0.3098940E+02
 0.4572225E-03  0.2222359E+04  0.3128817E+02
 0.4618176E-03  0.2243780E+04  0.3158975E+02
 0.4664590E-03  0.2265403E+04  0.3189418E+02
 0.4711470E-03  0.2287231E+04  0.3220148E+02
 0.4758821E-03  0.2309264E+04  0.3251168E+02
 0.4806648E-03  0.2331504E+04  0.3282480E+02
 0.4854955E-03  0.2353954E+04  0.3314087E+02
 0.4903749E-03  0.2376615E+04  0.3345991E+02
 0.4953032E-03  0.2399489E+04  0.3378195E+02
 0.5002811E-03  0.2422578E+04  0.3410701E+02
 0.5053090E-03  0.2445884E+04  0.3443513E+02
 0.5103875E-03  0.2469409E+04  0.3476633E+02
 0.5155170E-03  0.2493154E+04  0.3510064E+02
 0.5206980E-03  0.2517122E+04  0.3543808E+02
 0.5259311E-03  0.2541314E+04  0.3577868E+02
 0.5312167E-03  0.2565733E+04  0.3612247E+02
 0.5365555E-03  0.2590381E+04  0.3646948E+02
 0.5419480E-03  0.2615259E+04  0.3681974E+02
 0.5473947E-03  0.2640370E+04  0.3717326E+02
 0.5528961E-03  0.2665715E+04  0.3753009E+02
 0.5584528E-03  0.2691296E+04  0.3789024E+02
 0.5640654E-03  0.2717115E+04  0.3825375E+02
 0.5697343E-03  0.2743176E+04  0.3862065E+02
 0.5754603E-03  0.2769479E+04  0.3899097E+02
 0.5812437E-03  0.2796027E+04  0.3936473E+02
 0.5870853E-03  0.2822821E+04  0.3974196E+02
 0.5929856E-03  0.2849865E+04  0.4012270E+02
 0.5989452E-03  0.2877159E+04  0.4050697E+02
 0.6049647E-03  0.2904707E+04  0.4089481E+02
 0.6110447E-03  0.2932510E+04  0.4128624E+02
 0.6171858E-03  0.2960570E+04  0.4168130E+02
 0.6233886E-03  0.2988890E+04  0.4208002E+02
 0.6296537E-03  0.3017472E+04  0.4248242E+02
 0.6359819E-03  0.3046318E+04  0.4288853E+02
 0.6423737E-03  0.3075431E+04  0.4329840E+02
 0.6488296E-03  0.3104812E+04  0.4371205E+02
 0.6553504E-03  0.3134463E+04  0.4412951E+02
 0.6619368E-03  0.3164388E+04  0.4455081E+02
 0.6685894E-03  0.3194588E+04  0.4497599E+02
 0.6753088E-03  0.3225065E+04  0.4540508E+02
 0.6820958E-03  0.3255823E+04  0.4583810E+02
 0.6889509E-03  0.3286862E+04  0.4627510E+02
 0.6958750E-03  0.3318185E+04  0.4671610E+02
 0.7028687E-03  0.3349796E+04  0.4716114E+02
 0.7099326E-03  0.3381696E+04  0.4761025E+02
 0.7170676E-03  0.3413887E+04  0.4806347E+02
 0.7242742E-03  0.3446373E+04  0.4852083E+02
 0.7315534E-03  0.3479155E+04  0.4898236E+02
 0.7389056E-03  0.3512236E+04  0.4944809E+02
 0.7463317E-03  0.3545617E+04  0.4991807E+02
 0.7538325E-03  0.3579303E+04  0.5039232E+02
 0.7614086E-03  0.3613294E+04  0.5087088E+02
 0.7690609E-03  0.3647594E+04  0.5135378E+02
 0.7767901E-03  0.3682204E+04  0.5184105E+02
 0.7845969E-03  0.3717128E+04  0.5233274E+02
 0.7924823E-03  0.3752368E+04  0.5282888E+02
 0.8004468E-03  0.3787927E+04  0.5332950E+02
 0.8084914E-03  0.3823806E+04  0.5383464E+02
 0.8166169E-03  0.3860009E+04  0.5434433E+02
 0.8248240E-03  0.3896538E+04  0.5485862E+02
 0.8331137E-03  0.3933396E+04  0.5537752E+02
 0.8414865E-03  0.3970584E+04  0.5590109E+02
 0.8499436E-03  0.4008106E+04  0.5642936E+02
 0.8584857E-03  0.4045965E+04  0.5696236E+02
 0.8671136E-03  0.4084162E+04  0.5750013E+02
 0.8758283E-03  0.4122701E+04  0.5804272E+02
 0.8846307E-03  0.4161584E+04  0.5859015E+02
 0.8935214E-03  0.4200813E+04  0.5914245E+02
 0.9025013E-03  0.4240393E+04  0.5969968E+02
 0.9115717E-03  0.4280324E+04  0.6026186E+02
 0.9207330E-03  0.4320609E+04  0.6082903E+02
