     2  0.144883859799E-09  0.499287166790E-14  0.398485457208E-12  0.147852898538E-06  0.394589436233E-08
     3  0.137118451474E-09  0.697412331293E-14  0.461374748848E-12  0.227173438376E-06  0.471003348800E-08
     4  0.129636538291E-09  0.667978077588E-14  0.446418703962E-12  0.297644516151E-06  0.506993144735E-08
     5  0.123946233223E-09  0.499582601344E-14  0.392088942207E-12  0.359846339436E-06  0.521273054310E-08
     6  0.119963319607E-09  0.311137891844E-14  0.325198225917E-12  0.414712463709E-06  0.523367955689E-08
     7  0.117347588764E-09  0.173927978296E-14  0.261355853811E-12  0.463342084524E-06  0.518451921406E-08
     8  0.115716651071E-09  0.100693458107E-14  0.208271287414E-12  0.506628539160E-06  0.509539816980E-08
     9  0.114863496192E-09  0.710737368921E-15  0.168899551257E-12  0.545342869430E-06  0.498442193476E-08
    10  0.114601730806E-09  0.601464231456E-15  0.143402936593E-12  0.580007056560E-06  0.486237779073E-08
    11  0.114772676634E-09  0.531165122825E-15  0.129997568371E-12  0.611266408275E-06  0.473799203088E-08
    12  0.115347560875E-09  0.461836636662E-15  0.126003737388E-12  0.639261332811E-06  0.461121739742E-08
    13  0.116154949480E-09  0.408151375321E-15  0.128394743254E-12  0.664660754893E-06  0.448899104914E-08
    14  0.117167044754E-09  0.386218887390E-15  0.134573807783E-12  0.687483478432E-06  0.436735171653E-08
    15  0.118339721379E-09  0.395748946474E-15  0.142614599400E-12  0.708215598446E-06  0.424899564407E-08
    16  0.119703305641E-09  0.426953375050E-15  0.151327997400E-12  0.726985773656E-06  0.413127639805E-08
    17  0.121173791968E-09  0.472387775886E-15  0.159980239281E-12  0.743845512549E-06  0.401598343948E-08
    18  0.122699610179E-09  0.531609712358E-15  0.168345697176E-12  0.759182816321E-06  0.390399857512E-08
    19  0.124430480576E-09  0.609383199041E-15  0.176820500753E-12  0.773058601420E-06  0.379686588542E-08
    20  0.126202486338E-09  0.708926142048E-15  0.185375538008E-12  0.785521470807E-06  0.369205291496E-08
    21  0.128035060982E-09  0.832017250944E-15  0.194016012488E-12  0.796750082058E-06  0.359103634593E-08
    22  0.129921415395E-09  0.978714326912E-15  0.202882261050E-12  0.806895299471E-06  0.349391148572E-08
    23  0.131860118576E-09  0.114819394556E-14  0.212129781657E-12  0.816012490211E-06  0.340105522154E-08
    24  0.133853192140E-09  0.133909672533E-14  0.221530873044E-12  0.824111895188E-06  0.331285627864E-08
    25  0.135893181942E-09  0.155109391918E-14  0.230778068627E-12  0.831373498102E-06  0.322818257670E-08
    26  0.137976421760E-09  0.178457911987E-14  0.239582922972E-12  0.837829617971E-06  0.314599189010E-08
    27  0.140103085952E-09  0.204036704082E-14  0.247593400513E-12  0.843509389294E-06  0.306676848266E-08
    28  0.142257561698E-09  0.231942258995E-14  0.254496328627E-12  0.848512053716E-06  0.299105990582E-08
    29  0.144465868908E-09  0.262296540855E-14  0.260186568187E-12  0.852845785079E-06  0.291857819285E-08
    30  0.146700606305E-09  0.295226695542E-14  0.264882514428E-12  0.856605849706E-06  0.284785622666E-08
    31  0.148962324573E-09  0.330831755659E-14  0.268539441211E-12  0.859755118435E-06  0.277899091777E-08
    32  0.151262200917E-09  0.369235428719E-14  0.271018300576E-12  0.862422684021E-06  0.271288460226E-08
    33  0.153592775030E-09  0.410627882867E-14  0.272131654185E-12  0.864612865497E-06  0.264999913027E-08
    34  0.155953353763E-09  0.455141494909E-14  0.272215498887E-12  0.866341781121E-06  0.258916073495E-08
    35  0.158339493368E-09  0.502880913631E-14  0.271283551547E-12  0.867637504890E-06  0.253011292731E-08
    36  0.160746147011E-09  0.553887140355E-14  0.269209865586E-12  0.868558019947E-06  0.247302897352E-08
    37  0.163190155897E-09  0.608216520175E-14  0.265805825035E-12  0.869118429301E-06  0.241834051316E-08
    38  0.165660481053E-09  0.666008972093E-14  0.261075227906E-12  0.869330365509E-06  0.236567533468E-08
    39  0.168157070051E-09  0.727254183427E-14  0.254971661316E-12  0.869218458194E-06  0.231480237830E-08
    40  0.170666070751E-09  0.791978642639E-14  0.247413541318E-12  0.868810083798E-06  0.226559069514E-08
    41  0.173220051373E-09  0.860282047300E-14  0.238296276139E-12  0.868130148228E-06  0.221792930759E-08
    42  0.175787261594E-09  0.932286931409E-14  0.227533242716E-12  0.867193675254E-06  0.217178712316E-08
    43  0.178382371451E-09  0.100811903807E-13  0.215044810163E-12  0.866013218109E-06  0.212715302064E-08
    44  0.180980762788E-09  0.108770721479E-13  0.200883475868E-12  0.864602120358E-06  0.208400009444E-08
    45  0.183630664662E-09  0.117113272666E-13  0.185160250315E-12  0.862976886896E-06  0.204223830146E-08
    46  0.186321017933E-09  0.125842994314E-13  0.167678272260E-12  0.861154812947E-06  0.200176181422E-08
    47  0.189030076467E-09  0.134943323220E-13  0.148316618579E-12  0.859151745030E-06  0.196248073079E-08
    48  0.191743346154E-09  0.144469695570E-13  0.127428118618E-12  0.856977734840E-06  0.192436885156E-08
    49  0.194465645888E-09  0.154465547398E-13  0.105311539841E-12  0.854641385367E-06  0.188741590247E-08
    50  0.197225295706E-09  0.164922833297E-13  0.814066125807E-13  0.852151839446E-06  0.185161025264E-08
    51  0.200004620213E-09  0.175677582101E-13  0.552999186381E-13  0.849520399303E-06  0.181693484396E-08
    52  0.202849445155E-09  0.186734341200E-13  0.271140026826E-13  0.846758907008E-06  0.178337126148E-08
    53  0.205720256810E-09  0.198226014413E-13 -0.291330577323E-14  0.843878169001E-06  0.175088390870E-08
