1.000000000000000000e+02 7.244488937037903300e-11 2.195080147922430357e-06 3.477386656679575694e+00
1.760000000000000000e+02 3.789372848832678991e-11 3.541396289605092887e-06 5.482402700549672048e+00
2.520000000000000000e+02 2.669810429437855484e-11 5.106493012177301574e-06 7.505410710623412029e+00
3.280000000000000000e+02 2.090194488891386865e-11 6.766712030557361827e-06 9.552382093193338974e+00
4.040000000000000000e+02 1.722608374972590048e-11 8.455595469390441915e-06 1.156186941630289233e+01
4.800000000000000000e+02 1.459427385238803971e-11 1.010857784111815227e-05 1.341793882998511656e+01
5.560000000000000000e+02 1.256376126805502117e-11 1.167268906387909557e-05 1.501983571447054011e+01
6.320000000000000000e+02 1.091732114493277642e-11 1.310261948387127860e-05 1.628270280395069847e+01
7.080000000000000000e+02 9.537507123136092051e-12 1.436268457684517169e-05 1.714390740538098257e+01
7.840000000000000000e+02 8.355444595242145589e-12 1.542682446508833745e-05 1.756413185385175169e+01
8.600000000000000000e+02 7.327648334171401418e-12 1.627749145656225447e-05 1.752662749121101271e+01
9.360000000000000000e+02 6.425156127003979373e-12 1.690520258513559886e-05 1.703612144228897662e+01
1.012000000000000000e+03 5.627561366486161443e-12 1.730738490066387769e-05 1.611648907661430030e+01
1.088000000000000000e+03 4.920361335994073885e-12 1.748940468734550173e-05 1.481547792180687573e+01
1.164000000000000000e+03 4.292559481178465377e-12 1.746290463014050432e-05 1.319848590676287259e+01
1.240000000000000000e+03 3.734828489527180257e-12 1.724191041847299456e-05 1.133300806240825409e+01
1.316000000000000000e+03 3.239328945418519511e-12 1.684294268096716673e-05 9.289273590246240886e+00
1.392000000000000000e+03 2.799369565859229506e-12 1.628440305869072082e-05 7.138214683774663172e+00
1.468000000000000000e+03 2.409124032968753926e-12 1.558577011231477685e-05 4.949097251696933597e+00
1.544000000000000000e+03 2.063419497150946240e-12 1.476673782619183708e-05 2.787393445952611515e+00
1.620000000000000000e+03 1.757563204690971813e-12 1.384618838034744982e-05 7.129428661925261146e-01
1.696000000000000000e+03 1.487166194632031853e-12 1.284069261229498645e-05 -1.221493938554400360e+00
1.772000000000000000e+03 1.247926170652686181e-12 1.176203860261564499e-05 -2.970892642001188300e+00
1.848000000000000000e+03 1.035173572361661154e-12 1.061141522528524196e-05 -4.497459144949785603e+00
1.924000000000000000e+03 8.470373232374058109e-13 9.411516402223005573e-06 -5.748845063206401207e+00
2.000000000000000000e+03 6.995311911558810534e-13 8.398571481017815362e-06 -6.641304626285749357e+00
