1.000000000000000000e+02 1.005497243618614294e-09 3.046656648164454770e-05 6.663768417808614686e+01
1.760000000000000000e+02 5.882705343823329469e-10 5.497741106123463749e-05 1.168913948135307095e+02
2.520000000000000000e+02 4.226259660426223193e-10 8.083482327304094541e-05 1.622303492260329847e+02
3.280000000000000000e+02 3.025946916317879235e-10 9.796079509010720092e-05 1.848057888287274295e+02
4.040000000000000000e+02 2.418668450843591571e-10 1.187227595781072191e-04 2.116678010903147253e+02
4.800000000000000000e+02 1.985900685826621168e-10 1.375514251030960603e-04 2.318878015973362210e+02
5.560000000000000000e+02 1.635076692304478185e-10 1.519110512979472433e-04 2.417596580926239938e+02
6.320000000000000000e+02 1.409218183611865201e-10 1.691298568989067438e-04 2.547645883898734951e+02
7.080000000000000000e+02 1.233482535758821203e-10 1.857521086319805198e-04 2.646474117351940549e+02
7.840000000000000000e+02 1.074467372189655501e-10 1.983810598621274859e-04 2.650447724341228763e+02
8.600000000000000000e+02 9.526682732527653113e-11 2.116238248838112708e-04 2.643290762850509736e+02
9.360000000000000000e+02 8.581584175817794636e-11 2.257897179865901878e-04 2.629660746067712580e+02
1.012000000000000000e+03 7.686765652433201173e-11 2.364040178755730465e-04 2.528561904411677972e+02
1.088000000000000000e+03 6.927028360757299928e-11 2.462209460019766346e-04 2.390006550031453116e+02
1.164000000000000000e+03 6.299833031925676263e-11 2.562885474381959810e-04 2.234609839549953563e+02
1.240000000000000000e+03 5.727573881964072891e-11 2.644145937756611059e-04 2.024807086919456935e+02
1.316000000000000000e+03 5.211450399717123337e-11 2.709701973653429706e-04 1.768193872391049126e+02
1.392000000000000000e+03 4.750064567834280759e-11 2.763192360193701940e-04 1.476984690264213214e+02
1.468000000000000000e+03 4.328517025154953746e-11 2.800323700983116892e-04 1.148818356224476389e+02
1.544000000000000000e+03 3.939145150895178110e-11 2.819025592367244192e-04 7.845771552767781998e+01
1.620000000000000000e+03 3.573678265144387590e-11 2.815365179350259590e-04 3.872326313237622486e+01
1.696000000000000000e+03 3.223992288966333849e-11 2.783703268434382797e-04 -3.979672223143908560e+00
1.772000000000000000e+03 2.883173219048392080e-11 2.717468027995466849e-04 -4.873987971339621339e+01
1.848000000000000000e+03 2.546318857301023466e-11 2.610194793627692352e-04 -9.405743067672089808e+01
1.924000000000000000e+03 2.218622494502004957e-11 2.465133639866199408e-04 -1.378593690471926720e+02
2.000000000000000000e+03 1.990179909788386375e-11 2.389409999691941044e-04 -1.758950463549191454e+02
