1.000000000000000000e+02 1.870501521306826979e-10 5.667619609559503420e-06 1.346372783835775699e+01
1.760000000000000000e+02 9.672418648476722310e-11 9.039455572120583404e-06 2.079146620568535653e+01
2.520000000000000000e+02 6.654265384809388103e-11 1.272748031621682336e-05 2.770714030156235097e+01
3.280000000000000000e+02 5.124808436600550376e-11 1.659084984031371728e-05 3.445013021030623435e+01
4.040000000000000000e+02 4.220856027291679631e-11 2.071849389556309598e-05 4.131587393039686873e+01
4.800000000000000000e+02 3.602830921252425475e-11 2.495464809296216873e-05 4.792005246224152160e+01
5.560000000000000000e+02 3.151425772995038289e-11 2.927914051471071567e-05 5.412659372505805067e+01
6.320000000000000000e+02 2.798612657438006616e-11 3.358805355852235400e-05 5.964291784026987386e+01
7.080000000000000000e+02 2.512122533350148295e-11 3.783045516932490157e-05 6.428806434437478856e+01
7.840000000000000000e+02 2.271290508066196323e-11 4.193529090852998287e-05 6.786117265173838575e+01
8.600000000000000000e+02 2.064150978955539240e-11 4.585263701632079678e-05 7.021839746856034026e+01
9.360000000000000000e+02 1.882486451557510290e-11 4.953002572747113323e-05 7.123225197372680384e+01
1.012000000000000000e+03 1.720864385678557448e-11 5.292463350494204397e-05 7.081412139191888855e+01
1.088000000000000000e+03 1.575620525650777971e-11 5.600536855943666239e-05 6.894257231999208102e+01
1.164000000000000000e+03 1.444275062415887484e-11 5.875570923418892475e-05 6.566627066924634448e+01
1.240000000000000000e+03 1.324682567291187618e-11 6.115423565551069394e-05 6.103380549217333595e+01
1.316000000000000000e+03 1.215094270297643118e-11 6.317902099921122614e-05 5.511052765201166892e+01
1.392000000000000000e+03 1.114054566371030998e-11 6.480642573747437039e-05 4.797949740698641108e+01
1.468000000000000000e+03 1.020324133908693148e-11 6.600962496542851364e-05 3.974191658367416835e+01
1.544000000000000000e+03 9.327994576064647622e-12 6.675523350393112304e-05 3.051615684232229952e+01
1.620000000000000000e+03 8.504364986479502649e-12 6.699789762539024539e-05 2.043808663432227135e+01
1.696000000000000000e+03 7.721407311363514803e-12 6.666922511916948920e-05 9.661516780799782822e+00
1.772000000000000000e+03 6.965745663638285140e-12 6.565401969962741913e-05 -1.637585106227565479e+00
1.848000000000000000e+03 6.217817667259142981e-12 6.373795354132797222e-05 -1.324274303710958733e+01
1.924000000000000000e+03 5.474892555367764187e-12 6.083207867194575814e-05 -2.471039729050502842e+01
2.000000000000000000e+03 4.895959390786244505e-12 5.878088844578049623e-05 -3.512085350250104909e+01
