2.000000e+00 1.026675e-07 9.309097e-08 8.105441e-08 7.928323e-06 1.863308e-07 5.648380e-08 2.862478e-08 2.738601e-07 3.548200e-07 2.904366e-07 1.981830e-06 4.657881e-08 4.014117e-08 3.309785e-08
3.000000e+00 9.386772e-08 8.737401e-08 7.577898e-08 6.341973e-06 1.490529e-07 5.023788e-08 2.601345e-08 2.190127e-07 2.838623e-07 2.323651e-07 1.865221e-06 4.383876e-08 3.688072e-08 2.963632e-08
4.000000e+00 9.076713e-08 8.529318e-08 7.386661e-08 5.872022e-06 1.380092e-07 4.811437e-08 2.510041e-08 2.027835e-07 2.628650e-07 2.151750e-07 1.822346e-06 4.283158e-08 3.572112e-08 2.844734e-08
5.000000e+00 8.930217e-08 8.430420e-08 7.295702e-08 5.662242e-06 1.330797e-07 4.712314e-08 2.467034e-08 1.955546e-07 2.535176e-07 2.075186e-07 1.801655e-06 4.234583e-08 3.516926e-08 2.788905e-08
6.000000e+00 8.849458e-08 8.376449e-08 7.245846e-08 5.548976e-06 1.304182e-07 4.657955e-08 2.443395e-08 1.916616e-07 2.484969e-07 2.034018e-07 1.790057e-06 4.207387e-08 3.486252e-08 2.758080e-08
7.000000e+00 8.800527e-08 8.344625e-08 7.216180e-08 5.480469e-06 1.288087e-07 4.625091e-08 2.429132e-08 1.893172e-07 2.454869e-07 2.009296e-07 1.782899e-06 4.190639e-08 3.467457e-08 2.739265e-08
8.000000e+00 8.768949e-08 8.325134e-08 7.197710e-08 5.435741e-06 1.277581e-07 4.603925e-08 2.419997e-08 1.877951e-07 2.435491e-07 1.993335e-07 1.778176e-06 4.179621e-08 3.455147e-08 2.726967e-08
9.000000e+00 8.747692e-08 8.313161e-08 7.186028e-08 5.404876e-06 1.270334e-07 4.589716e-08 2.413926e-08 1.867531e-07 2.422395e-07 1.982505e-07 1.774902e-06 4.172018e-08 3.446690e-08 2.718529e-08
1.000000e+01 8.732976e-08 8.306113e-08 7.178762e-08 5.382661e-06 1.265119e-07 4.579935e-08 2.409813e-08 1.860104e-07 2.413249e-07 1.974894e-07 1.772545e-06 4.166581e-08 3.440676e-08 2.712529e-08
1.100000e+01 8.722632e-08 8.302492e-08 7.174543e-08 5.366131e-06 1.261242e-07 4.573130e-08 2.407022e-08 1.854651e-07 2.406727e-07 1.969419e-07 1.770798e-06 4.162589e-08 3.436291e-08 2.708151e-08
