2.000000e+00 2.421204e-07 9.930833e-08 6.039331e-08 3.965409e-06 7.469384e-08 3.339332e-08 2.451504e-08 6.393798e-07 3.775564e-07 2.127720e-07 9.912327e-07 1.867187e-08 1.716550e-08 1.631647e-08
3.000000e+00 2.211544e-07 9.319676e-08 5.639922e-08 3.172001e-06 5.975019e-08 2.901318e-08 2.171337e-08 5.112879e-07 3.020656e-07 1.702271e-07 9.329112e-07 1.757347e-08 1.592903e-08 1.502216e-08
4.000000e+00 2.137649e-07 9.097327e-08 5.495296e-08 2.936957e-06 5.532309e-08 2.756870e-08 2.076579e-08 4.733662e-07 2.797269e-07 1.576321e-07 9.114679e-07 1.716973e-08 1.548325e-08 1.456050e-08
5.000000e+00 2.102668e-07 8.991714e-08 5.426487e-08 2.832039e-06 5.334694e-08 2.690100e-08 2.032405e-08 4.564554e-07 2.697835e-07 1.520214e-07 9.011199e-07 1.697502e-08 1.526995e-08 1.434052e-08
6.000000e+00 2.083330e-07 8.934143e-08 5.388719e-08 2.775393e-06 5.228001e-08 2.653572e-08 2.008171e-08 4.473358e-07 2.644437e-07 1.490033e-07 8.953200e-07 1.686602e-08 1.515104e-08 1.421815e-08
7.000000e+00 2.071567e-07 8.900261e-08 5.366181e-08 2.741134e-06 5.163476e-08 2.631439e-08 1.993494e-08 4.418324e-07 2.612438e-07 1.471899e-07 8.917416e-07 1.679890e-08 1.507803e-08 1.414310e-08
8.000000e+00 2.063943e-07 8.879579e-08 5.352078e-08 2.718769e-06 5.121354e-08 2.617088e-08 1.984008e-08 4.382501e-07 2.591850e-07 1.460179e-07 8.893807e-07 1.675475e-08 1.503013e-08 1.409389e-08
9.000000e+00 2.058784e-07 8.866951e-08 5.343081e-08 2.703338e-06 5.092294e-08 2.607337e-08 1.977604e-08 4.357897e-07 2.577950e-07 1.452215e-07 8.877445e-07 1.672430e-08 1.499716e-08 1.406004e-08
1.000000e+01 2.055193e-07 8.859605e-08 5.337398e-08 2.692233e-06 5.071384e-08 2.600496e-08 1.973156e-08 4.340296e-07 2.568257e-07 1.446606e-07 8.865674e-07 1.670253e-08 1.497367e-08 1.403591e-08
1.100000e+01 2.052654e-07 8.855941e-08 5.333995e-08 2.683973e-06 5.055833e-08 2.595595e-08 1.970020e-08 4.327312e-07 2.561360e-07 1.442558e-07 8.856959e-07 1.668656e-08 1.495649e-08 1.401828e-08
1.200000e+01 2.050851e-07 8.854980e-08 5.332239e-08 2.677663e-06 5.043953e-08 2.592046e-08 1.967801e-08 4.317497e-07 2.556406e-07 1.439590e-07 8.850360e-07 1.667461e-08 1.494370e-08 1.400514e-08
1.300000e+01 2.049583e-07 8.856095e-08 5.331726e-08 2.672734e-06 5.034678e-08 2.589473e-08 1.966250e-08 4.309938e-07 2.552856e-07 1.437399e-07 8.845276e-07 1.666555e-08 1.493406e-08 1.399524e-08
1.400000e+01 2.048717e-07 8.858873e-08 5.332188e-08 2.668813e-06 5.027301e-08 2.587629e-08 1.965200e-08 4.304030e-07 2.550354e-07 1.435783e-07 8.841307e-07 1.665864e-08 1.492676e-08 1.398774e-08
1.500000e+01 2.048161e-07 8.863028e-08 5.333441e-08 2.665644e-06 5.021342e-08 2.586344e-08 1.964539e-08 4.299362e-07 2.548656e-07 1.434606e-07 8.838180e-07 1.665335e-08 1.492124e-08 1.398206e-08
1.600000e+01 2.047850e-07 8.868362e-08 5.335357e-08 2.663049e-06 5.016465e-08 2.585500e-08 1.964186e-08 4.295645e-07 2.547593e-07 1.433772e-07 8.835703e-07 1.664932e-08 1.491711e-08 1.397780e-08
1.700000e+01 2.047739e-07 8.874731e-08 5.337841e-08 2.660899e-06 5.012428e-08 2.585009e-08 1.964084e-08 4.292672e-07 2.547043e-07 1.433212e-07 8.833735e-07 1.664629e-08 1.491407e-08 1.397467e-08
1.800000e+01 2.047794e-07 8.882030e-08 5.340827e-08 2.659101e-06 5.009053e-08 2.584811e-08 1.964191e-08 4.290291e-07 2.546916e-07 1.432875e-07 8.832176e-07 1.664407e-08 1.491192e-08 1.397244e-08
1.900000e+01 2.047988e-07 8.890181e-08 5.344262e-08 2.657583e-06 5.006208e-08 2.584857e-08 1.964476e-08 4.288389e-07 2.547145e-07 1.432723e-07 8.830948e-07 1.664251e-08 1.491051e-08 1.397096e-08
2.000000e+01 2.048303e-07 8.899124e-08 5.348110e-08 2.656292e-06 5.003792e-08 2.585112e-08 1.964914e-08 4.286878e-07 2.547680e-07 1.432729e-07 8.829992e-07 1.664151e-08 1.490971e-08 1.397012e-08
