1.000000000000000000e+02 1.234820632643623961e+00 2.212458769274870729e+00 1.306731102558212676e+00 2.290333425069255746e+00
2.000000000000000000e+02 2.898104870778721587e+00 4.447946393656970976e+00 3.421815446834130192e+00 5.067668737666627621e+00
3.000000000000000000e+02 4.711968984929190363e+00 6.297090289023671517e+00 5.974266047754897890e+00 7.768394104797999411e+00
4.000000000000000000e+02 6.558613119725414720e+00 8.024527547922438941e+00 8.677903211002288231e+00 1.019866001628294150e+01
5.000000000000000000e+02 8.313676615268072112e+00 9.588620032508364588e+00 1.138945275836710991e+01 1.243229006292147432e+01
6.000000000000000000e+02 9.910613734057792001e+00 1.100246744727473924e+01 1.399929937692366444e+01 1.447999463206302906e+01
7.000000000000000000e+02 1.134080764491299931e+01 1.225997748161056045e+01 1.640077911912536379e+01 1.627256111170678921e+01
8.000000000000000000e+02 1.261764594177850007e+01 1.334006280342637929e+01 1.855529573875888971e+01 1.783519751500620742e+01
9.000000000000000000e+02 1.372654717203350927e+01 1.424031898048686706e+01 2.044749978290801096e+01 1.917771841914899511e+01
1.000000000000000000e+03 1.465088105601713409e+01 1.496915311627386913e+01 2.206597762918343264e+01 2.030175697577268679e+01
1.100000000000000000e+03 1.541922294556906792e+01 1.555918679924302772e+01 2.344143189045610853e+01 2.124333917108274861e+01
1.200000000000000000e+03 1.606488986145044962e+01 1.604075932386589542e+01 2.460324353126787855e+01 2.203168272137673611e+01
1.300000000000000000e+03 1.660325999443672629e+01 1.642885556754320930e+01 2.557245485122561490e+01 2.268312894931012735e+01
1.400000000000000000e+03 1.705002146856084622e+01 1.674152411514010197e+01 2.638110779012442464e+01 2.322360971263211837e+01
1.500000000000000000e+03 1.742276606920693283e+01 1.699663439621311056e+01 2.706066242405484701e+01 2.367602575089318151e+01
