1.000000000000000000e+02 3.714079894410275084e+00
2.000000000000000000e+02 1.106689867925420856e+01
3.000000000000000000e+02 2.128212845362538275e+01
4.000000000000000000e+02 3.406670947593327270e+01
5.000000000000000000e+02 4.919003857689443038e+01
6.000000000000000000e+02 6.659326223107514409e+01
7.000000000000000000e+02 8.623239074399344872e+01
8.000000000000000000e+02 1.080557704448788456e+02
9.000000000000000000e+02 1.320191767552496174e+02
1.000000000000000000e+03 1.580475101387384029e+02
1.100000000000000000e+03 1.860671271530448507e+02
1.200000000000000000e+03 2.159919023872193975e+02
1.300000000000000000e+03 2.477310408309901391e+02
1.400000000000000000e+03 2.812023344327653831e+02
1.500000000000000000e+03 3.163096211118537440e+02
1.600000000000000000e+03 3.529673267355866528e+02
1.700000000000000000e+03 3.910981492295538828e+02
1.800000000000000000e+03 4.306102834652684237e+02
1.900000000000000000e+03 4.714363520391593738e+02
2.000000000000000000e+03 5.135118110064137227e+02
