1.000000000000000000e+02 2.656844484359714542e+00
2.000000000000000000e+02 3.922097701909065481e+00
3.000000000000000000e+02 4.314031589601568406e+00
4.000000000000000000e+02 4.480835692196096787e+00
5.000000000000000000e+02 4.586734720193943460e+00
6.000000000000000000e+02 4.660011751544289815e+00
7.000000000000000000e+02 4.710499367254973535e+00
8.000000000000000000e+02 4.747503231946205382e+00
9.000000000000000000e+02 4.775374703706821933e+00
1.000000000000000000e+03 4.795950361644115922e+00
1.100000000000000000e+03 4.811464466286420993e+00
1.200000000000000000e+03 4.823467666265917053e+00
1.300000000000000000e+03 4.832659499188869390e+00
1.400000000000000000e+03 4.839803196005513009e+00
1.500000000000000000e+03 4.845495372782274046e+00
1.600000000000000000e+03 4.849949715901988867e+00
1.700000000000000000e+03 4.853405826606497442e+00
1.800000000000000000e+03 4.856138196075048263e+00
1.900000000000000000e+03 4.858277509764991287e+00
2.000000000000000000e+03 4.859940519300924855e+00
