1.000000000000000000e+02 2.588073504813044323e+00
2.000000000000000000e+02 4.809374120250542894e+00
3.000000000000000000e+02 5.793414739328092367e+00
4.000000000000000000e+02 6.261185003075973476e+00
5.000000000000000000e+02 6.556046522347124927e+00
6.000000000000000000e+02 6.758139356969947720e+00
7.000000000000000000e+02 6.897770064345035479e+00
8.000000000000000000e+02 7.000639658211384564e+00
9.000000000000000000e+02 7.079017168460934428e+00
1.000000000000000000e+03 7.137997357984593449e+00
1.100000000000000000e+03 7.183436006996473111e+00
1.200000000000000000e+03 7.219402222922711054e+00
1.300000000000000000e+03 7.247675520496855484e+00
1.400000000000000000e+03 7.270241267469073954e+00
1.500000000000000000e+03 7.288693758627710295e+00
1.600000000000000000e+03 7.303546497422748196e+00
1.700000000000000000e+03 7.315396360803644527e+00
1.800000000000000000e+03 7.325018550470454137e+00
1.900000000000000000e+03 7.332765454047712517e+00
2.000000000000000000e+03 7.338956127518737382e+00
