1.000000000000000000e+02 6.404743069450353765e+00
2.000000000000000000e+02 1.983545257349360469e+01
3.000000000000000000e+02 3.903939493573714259e+01
4.000000000000000000e+02 6.316056678007748815e+01
5.000000000000000000e+02 9.187095769609709350e+01
6.000000000000000000e+02 1.248765875297007568e+02
7.000000000000000000e+02 1.618910179866964256e+02
8.000000000000000000e+02 2.026330629099753935e+02
9.000000000000000000e+02 2.468133997151300889e+02
1.000000000000000000e+03 2.941304815483734956e+02
1.100000000000000000e+03 3.443208566296936510e+02
1.200000000000000000e+03 3.971405371829054616e+02
1.300000000000000000e+03 4.523604643046505203e+02
1.400000000000000000e+03 5.097797022338318129e+02
1.500000000000000000e+03 5.692199814305971586e+02
1.600000000000000000e+03 6.305192837206194554e+02
1.700000000000000000e+03 6.935233513859940331e+02
1.800000000000000000e+03 7.581043906327806781e+02
1.900000000000000000e+03 8.241673617841247506e+02
2.000000000000000000e+03 8.915954959784618268e+02
