1.000000000000000000e+02 2.304900800118692583e+00
2.000000000000000000e+02 4.712575178523243480e+00
3.000000000000000000e+02 6.014255909961820912e+00
4.000000000000000000e+02 6.698101867037709489e+00
5.000000000000000000e+02 7.143962104751938824e+00
6.000000000000000000e+02 7.450998583188314761e+00
7.000000000000000000e+02 7.663827061480207092e+00
8.000000000000000000e+02 7.820496593778564431e+00
9.000000000000000000e+02 7.939637568718902472e+00
1.000000000000000000e+03 8.029406779633813329e+00
1.100000000000000000e+03 8.098730695094213061e+00
1.200000000000000000e+03 8.153724925955797787e+00
1.300000000000000000e+03 8.197123252601320686e+00
1.400000000000000000e+03 8.231947470730569094e+00
1.500000000000000000e+03 8.260561731579571187e+00
1.600000000000000000e+03 8.283734104256835096e+00
1.700000000000000000e+03 8.302369693280489571e+00
1.800000000000000000e+03 8.317602290721783476e+00
1.900000000000000000e+03 8.329959544328653820e+00
2.000000000000000000e+03 8.339916633551384351e+00
