1.000000000000000000e+02 2.439630006970021636e+00
2.000000000000000000e+02 4.798713766654692847e+00
3.000000000000000000e+02 5.971466897913889404e+00
4.000000000000000000e+02 6.560458996319765035e+00
5.000000000000000000e+02 6.937515361555030680e+00
6.000000000000000000e+02 7.196210903787679136e+00
7.000000000000000000e+02 7.375126738777258772e+00
8.000000000000000000e+02 7.506811803239585856e+00
9.000000000000000000e+02 7.607008756895933921e+00
1.000000000000000000e+03 7.682526709934331066e+00
1.100000000000000000e+03 7.740776637084194611e+00
1.200000000000000000e+03 7.786967300949854121e+00
1.300000000000000000e+03 7.823368548744906725e+00
1.400000000000000000e+03 7.852522823768523175e+00
1.500000000000000000e+03 7.876440429836849333e+00
1.600000000000000000e+03 7.895759741028858691e+00
1.700000000000000000e+03 7.911251952871865889e+00
1.800000000000000000e+03 7.923896975224240080e+00
1.900000000000000000e+03 7.934119456410278381e+00
2.000000000000000000e+03 7.942322320026995008e+00
