1.000000000000000000e+02 9.487170601974172612e+00
2.000000000000000000e+02 2.999112570480854600e+01
3.000000000000000000e+02 5.919400969357325692e+01
4.000000000000000000e+02 9.591052342263849084e+01
5.000000000000000000e+02 1.394020668976546347e+02
6.000000000000000000e+02 1.889559790612775885e+02
7.000000000000000000e+02 2.438984792614506034e+02
8.000000000000000000e+02 3.035955030516951751e+02
9.000000000000000000e+02 3.674826731778574640e+02
1.000000000000000000e+03 4.350719851263015698e+02
1.100000000000000000e+03 5.059445125046003113e+02
1.200000000000000000e+03 5.797371552240231267e+02
1.300000000000000000e+03 6.561452915095751450e+02
1.400000000000000000e+03 7.349053769336014739e+02
1.500000000000000000e+03 8.157934295218517491e+02
1.600000000000000000e+03 8.986138869712411861e+02
1.700000000000000000e+03 9.832111708173331408e+02
1.800000000000000000e+03 1.069429501957384218e+03
1.900000000000000000e+03 1.157134645931886553e+03
2.000000000000000000e+03 1.246233364260292092e+03
