1.000000000000000000e+02 2.103621325715762769e+00
2.000000000000000000e+02 4.492597725220353944e+00
3.000000000000000000e+02 5.938460559034709263e+00
4.000000000000000000e+02 6.751903345605292373e+00
5.000000000000000000e+02 7.298439787563616221e+00
6.000000000000000000e+02 7.679793066785097544e+00
7.000000000000000000e+02 7.945406593507666315e+00
8.000000000000000000e+02 8.141533156872485577e+00
9.000000000000000000e+02 8.290652779728267419e+00
1.000000000000000000e+03 8.402976562607918254e+00
1.100000000000000000e+03 8.489863903424677005e+00
1.200000000000000000e+03 8.558803438744142511e+00
1.300000000000000000e+03 8.613277121066069242e+00
1.400000000000000000e+03 8.657042323934163619e+00
1.500000000000000000e+03 8.693076816154453823e+00
1.600000000000000000e+03 8.722321771125988832e+00
1.700000000000000000e+03 8.745911767150344573e+00
1.800000000000000000e+03 8.765241492628057074e+00
1.900000000000000000e+03 8.780969324763352901e+00
2.000000000000000000e+03 8.793695003188645387e+00
