1.000000000000000000e+02 1.304262827202032460e+00
2.000000000000000000e+02 3.130676413940948866e+00
3.000000000000000000e+02 5.333472452133158903e+00
4.000000000000000000e+02 7.878053518523751464e+00
5.000000000000000000e+02 1.068138360437874113e+01
6.000000000000000000e+02 1.373316009637954238e+01
7.000000000000000000e+02 1.708561659337197014e+01
8.000000000000000000e+02 2.078153459097795164e+01
9.000000000000000000e+02 2.482099798321797834e+01
1.000000000000000000e+03 2.918786661114911496e+01
1.100000000000000000e+03 3.389117460741434229e+01
1.200000000000000000e+03 3.896256742185821054e+01
1.300000000000000000e+03 4.443168871856350677e+01
1.400000000000000000e+03 5.030658094265776015e+01
1.500000000000000000e+03 5.658349348894557096e+01
1.600000000000000000e+03 6.326516896710004545e+01
1.700000000000000000e+03 7.036998199996986614e+01
1.800000000000000000e+03 7.791528122476238138e+01
1.900000000000000000e+03 8.591121016910220476e+01
2.000000000000000000e+03 9.435489245084212939e+01
