1.000000000000000000e+02 1.783677248070771437e+00
2.000000000000000000e+02 2.170886957241621396e+00
3.000000000000000000e+02 2.275433415301192142e+00
4.000000000000000000e+02 2.319975061212733891e+00
5.000000000000000000e+02 2.348161496486306454e+00
6.000000000000000000e+02 2.366920971179172550e+00
7.000000000000000000e+02 2.379122833536806869e+00
8.000000000000000000e+02 2.387541592543575675e+00
9.000000000000000000e+02 2.393497933171250924e+00
1.000000000000000000e+03 2.397609943913154851e+00
1.100000000000000000e+03 2.400522419332930202e+00
1.200000000000000000e+03 2.402644040857539132e+00
1.300000000000000000e+03 2.404174729377543951e+00
1.400000000000000000e+03 2.405299684834538265e+00
1.500000000000000000e+03 2.406150355245306738e+00
1.600000000000000000e+03 2.406783071437023747e+00
1.700000000000000000e+03 2.407250882209273080e+00
1.800000000000000000e+03 2.407604584254638969e+00
1.900000000000000000e+03 2.407869889930453144e+00
2.000000000000000000e+03 2.408068242008388982e+00
