1.000000000000000000e+02 2.049185985242726815e+01
2.000000000000000000e+02 6.488617124183201668e+01
3.000000000000000000e+02 1.270078622420959960e+02
4.000000000000000000e+02 2.032673859636564089e+02
5.000000000000000000e+02 2.906582035522503702e+02
6.000000000000000000e+02 3.868574776807471380e+02
7.000000000000000000e+02 4.901178309988874275e+02
8.000000000000000000e+02 5.991515301618788953e+02
9.000000000000000000e+02 7.130354207197408414e+02
1.000000000000000000e+03 8.310017523962710584e+02
1.100000000000000000e+03 9.525161264678221187e+02
1.200000000000000000e+03 1.077149334150575896e+03
1.300000000000000000e+03 1.204554832065290839e+03
1.400000000000000000e+03 1.334464293928143434e+03
1.500000000000000000e+03 1.466673554058469563e+03
1.600000000000000000e+03 1.601016083568995100e+03
1.700000000000000000e+03 1.737344066553781204e+03
1.800000000000000000e+03 1.875495501594514735e+03
1.900000000000000000e+03 2.015435829918498939e+03
2.000000000000000000e+03 2.157109035621715975e+03
